caption,label
I think I may have thrown the ball too far.,not_funny
I really thought it would’ve sunk by now,not_funny
My partner says I work too much so I’m trying different hobbies.”,not_funny
"After a few days ride, they dispense with the wickets.",not_funny
Ha ha! A black man to assist with the missing blackboard equation to explain black holes!,not_funny
"Oh, thank God! Did you find an eraser?",not_funny
This sure is making me thirsty.,not_funny
I’m looking forward to the new Facebook movie - it shows you only the content you want to see.,not_funny
It's been over a week now.  I think it's a draw.,not_funny
"HOWARD, I’M HOT AS HELL AND I’M NOT GONNA TAKE IT ANYMORE",not_funny
"Solved. Two-and-two equals four.""",not_funny
"Oh, I can work from anywhere as long as I am available and I can get my work done",not_funny
"And on my school football team, I was the only player who had to wear a cone instead of a cup.",not_funny
Just stay on your topic of the virtues of veganism and you'll be fine.,not_funny
We both need to get out of here.,not_funny
Imagine they're all herbivores.,not_funny
Umm... I may have made a wrong turn back there.,not_funny
"I just can’t deal with so much negative space on a chalkboard, so I went ahead & filled all of that in for you.",not_funny
Can I have a bite of yours?,not_funny
Afraid? Just picture them with clothes on.,not_funny
Your assignment while you're in there is to discover the meaning of life.,not_funny
I am training to swim with sharks.,not_funny
I didn't get where I am today because I'm some betta fish.,not_funny
This 3D film about congress is very polarizing,not_funny
"I’ll have you know, this counts as cardio.",not_funny
Eureka! It's Oppie's world!,not_funny
Our ancestors were only knee high by the 4th of July. We'll be ethanol before you know it.,not_funny
Should we install turnstiles and a third rail wo you can more accurately practice?,not_funny
I feel like I scream,not_funny
Old man Jones has me swimmin’ in it!,not_funny
"I’m sorry, the genetics lab is down the hall.",not_funny
"I taught Pistorius how to run, so it's only fair to offer you a head start.",not_funny
"With any luck,the whole company will be underwater by Christmas.",not_funny
Balled-up greenhorns—they think it’s the Croquet Corral.,not_funny
Oh no! a charc,not_funny
"The humans call them Rodents of the Sky, I never understood that, I think we’re quite civilized",not_funny
are we all on the same page?,not_funny
Go ahead and read your speech. Just relax. There are no headlights,not_funny
I was OK until my girlfriend started calling me Mr. Softee too,not_funny
It’s the milk boneway!,not_funny
Don't sweat it. Your talk on veganism will go just fine.,not_funny
"So you’re applying for the position of basketball hoop, yes?",not_funny
THE GRATEFUL DEAD SHOULD BE!!!,not_funny
Now we know why they invited us to a movie!,not_funny
Oh my God! The people don't just look like ants. They ARE ants!,not_funny
"Ya, I peed in that spot.",not_funny
"""May she become inured to the real Wheel of Fortune!""",not_funny
"So we liked your core efficiency, but called you in to fill in the blanks a bit.",not_funny
According to this it's because I eat too much.,not_funny
"Is this about me filling up the overhead bins? Forty times my body weight is a lot of carry-on bags,Wendy.",not_funny
Please- no more shots!,not_funny
"Stop reading your opening speech, but I think we're at the wrong event. This is a Lions Club convention!",not_funny
"Disengage boys, it's only the Swiss.",not_funny
Too busy to eat?,not_funny
So which one do ya think will be pickled?,not_funny
There are some amazing deals at the Great Pacific Garbage Dump!,not_funny
You were told this was casual and you fell for it? I guess the oaks on you!,not_funny
I heard there’s cheese in the break room.,not_funny
And they said Global Warming is not not real,not_funny
I feel lighter already.,not_funny
I always get imposter syndrome at these events.,not_funny
Of course in real croquet they use metal hoops,not_funny
I charge by the splash.,not_funny
I can't believe how many rows of seating they're putting in SUVs these days.,not_funny
You've gone through 5 boxes of chalk.  You haven't solved it yet?,not_funny
Thank goodness he has a book instead of a support animal.,not_funny
I prefer soul.,funny
I'm about to be at your door!,funny
Shut the fuck up!,funny
Don't quit your night job!,funny
"Ok, you win. I'll give you back the scythe.",funny
That concludes our study. You can see yourself out.,funny
Do you mind if I follow you out?,funny
"I'm new here, but you seem to know your way around.",funny
"The results are preliminary, but there do seem to be some side effects.",funny
Ok. Yes. I moved your cheese.,funny
"Sorry, I just work here.",funny
"So far, the results are huge.",funny
What else have you been taking?,funny
We're taking you off the steroids.,funny
"No, you're still not allowed to look over the top.",funny
"So let me get this straight. Left,right,left,right,right,and then a left?",funny
It was a special offer so I jumped on it.,funny
"Then I realized, I was the special topping.",funny
I heard that princesses like guys with lots of dough.,funny
"If you hire a decorator to do your pad, specify ""nothing cheesy.""",funny
They threw in a side order of flies.,funny
"But unfortunately, now I have to choose between being hungry or homeless.",funny
"I got flies on one half,  just how you like it.",funny
Flies were extra.,funny
"Sure, I could get you one in 30 minutes or less.",funny
"Tomorrow, I’m getting the sushi boat.",funny
I find the Italian model gives me a smoother ride.,funny
"Wow, and that’s just the tip of the Jarlsberg!",funny
We're gonna need a bigger board.,funny
Careful men.   We’re in un-charcuteried waters.,funny
That can not be gouda.,funny
"White cheese at night, dinner party's delight.  White cheese at morning, high cholesterol warning",funny
It looks like we're not the first to take a run at her.,funny
"It’s either Swiss, or someone else saw it first.",funny
"Are you very satisfied, somewhat satisfied, or not at all satisfied with your pool experience?",funny
Your application for a towel has been denied.,funny
I’m phishing.,funny
"Believe it or not, Bob, this is 'work-life balance' for me",funny
"And since the other swimmer viciously bumped you, you haven't been able to use your left arm, right?",funny
"We're on a work trip Keith, try to be more professional.",funny
Can you not splash? I’m on a Zoom call.,funny
"Corporate criticized my reports as being ""too dry"".",funny
I'm practicing my key stroke.,funny
"First name ‘Marco’, last name…?",funny
I’m practicing the keystroke.,funny
We have an amazing remote work policy.,funny
"And, to help us improve, would you say this pool is Much Better, Somewhat Better, the Same, Somewhat Worse, or Much Worse than our former pool?",funny
"Look, I’ve showered and I don’t have active diarrhea.",funny
I would do the dishes but traffic is a nightmare this time of day.,funny
This carpet is really starting to show a traffic pattern.,funny
I just feel like we're heading in different directions.,funny
"Wanna try the fast lane tonight, big boy?",funny
Ever notice how little traffic there's been since the kids left home?,funny
It's a broken line.  Feel free to make a pass.,funny
It's so cozy and quiet after rush hour.,funny
I think it’s nice being the only house on the street.,funny
Move to Arizona he says. What could go wrong he says.,funny
My ear keeps popping.,funny
"If you say ""at least it's a dry heat"" one more time....I swear to God....",funny
Was that you?,funny
You couldn't hold it until we got home?,funny
"Of course, the one day I don’t put on butter",funny
I don’t like the look of that guy with the salt shaker.,funny
I’m starting to wonder why we were given free movie tickets.,funny
"Son, please stop calling me ""Pop!""  Just go with ""Dad.""",funny
This Land O' Lakes sun block sucks.,funny
The heat and humidity always makes me break out.,funny
Is it hotter than usual or is it just me?,funny
I can see the headline now: ‘Ears violate noise ordinance.’,funny
Would it be weird if I ate it?,funny
Something smells good,funny
I think there might be a kernel of truth to climate change.,funny
Oh pardon me. That just popped out.,funny
Wanna pop over to my place?,funny
Damn these hot flashes!,funny
I told you canola oil would make a bad sunblock...,funny
My ears always pop when I’m in the mountains,funny
You're gonna get us totally shucked.,funny
"I swear if you say, ‘Hot enough for ya?’ I will shuck you right here.",funny
This always happens when we have beans for dinner.,funny
"Yes, but it's dry heat.",funny
"Well, that fried egg we passed did warn us.",funny
We're gonna get an earful from Mom.,funny
Don't get too close to that giant butter ball.,funny
I hope we end up in the same bag.,funny
I break out in the heat,funny
"The fact of the matter is, the New Yorker is a gargantuan advocate of the institutions they pretend to hate. The cheap trick lf pretending to give a voice to the masses as they continue to siphon from the consumer in exchange for a glimpse of recognition. Donald Newhouse has a net worth of 19 billion and we continue to feed the glutton. Anyway, when the corn pops, it feels like an orgasm.",funny
Sarah quickly learnt the difference between extra-leg room  and extra leg-room,funny
"So, you ever read Kafka?",funny
"An empty flight, and she has to sit next to me.",funny
"She's a good therapist, but I don't see why I have to face my fear of flying and fear of insects at the same time.",funny
What a relief! I heard Donald Trump was on this flight.,funny
This is no picnic for me either.,funny
"My husband wanted me to take the middle seat, so I just bit off his head.  Traveling alone?",funny
"Kafka, F. Kafka, please see a flight attendant!",funny
It’s just that’s not what I thought ‘flying ants’ meant.,funny
"Yeah,I got a big picnic tomorrow in Dallas.",funny
I suppose your luggage is carrion,funny
I told the person at the counter I want to sit with my aunt.,funny
Do they look like ants to you?,funny
"Ugh, flying ants are the worst",funny
HUGE picnic in Miami…and you?,funny
"Pardon Me, but if you think I'm bad, you should see the roaches in First Class",funny
"I figured we could both use some extra elbow room, so I ate my mate. You’re welcome.",funny
"I know we're at thirty thousand feet, but I swear I see someone who looks just like you.",funny
Just when I thought Spirit couldn't get any worse,funny
"Honey, there's a pesticide truck on the tarmac.",funny
"Sure, they’ll always be this size.",funny
This one is already pocket-trained.,funny
Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,funny
These are the knockoff designer breeds.,funny
"Trust me, I've been vetted.",funny
Looking for a little late night companionship?,funny
"I got uppers, downers, off-the-couchers...",funny
"For heavens sake George, let's just split the lunch bill five ways.",funny
The Dean said to tell you ‘never mind!’,funny
"By my calculations, a snowball has a very small chance.",funny
"I found our miscalculation, but the janitor has the ladder !",funny
Remind me again what it is we're trying to figure out?,funny
"Now that I see it, it's obvious!",funny
That's it! All the Trump charges!,funny
"Obvious, isn't it?",funny
I've discovered mathematics we can still teach in Florida!,funny
"Just for fun, let's put this on the final exam.",funny
"I’ve told you a hundred times Fred , don’t try to fix my problems",funny
"Well, it's not rocket science.""",funny
It seems so simple when you explain it!,funny
It's all nonsense but don't you think this would make a great wallpaper?,funny
"Eureka! Endless days and nights of collecting data, years of mind-numbing research. My health is shot and my family has left me, but it was all worth it! I’ve proven conclusively that ‘over’ is the correct way to hang toilet paper.",funny
Rounds to zero.,funny
It’s the chicken! The chicken came first!,funny
I can't find where I put the decimal point,funny
"Oh, hi. I was hoping to surprise you by cleaning your chalkboard!",funny
That’s where the locals eat.,funny
Locals always know the best places to eat.,funny
"See, even they pick out the raisins.",funny
And Lord knows where their beaks have been!,funny
Next year we'll try the all-inclusive package. Their buffet looks delicious.,funny
"Seriously babe, ‘flying rat’ is a compliment.",funny
"‘Gulls gone wild’, right?",funny
Looks like we're gonna need another umbrella.,funny
And I was just starting to forget about work!,funny
That was me before my pizza rat video went viral.,funny
This is why you just can't let everyone in.,funny
"Been there,done that",funny
These guys would get trampled on the subway.,funny
I'm tempted to shoot them both.,funny
"I'm all for gun control, but this could have been over hours ago.",funny
Now I get why the tickets were so cheap,funny
"I'm not sure what it is, but we got pretty good seats.",funny
"You can play without wickets, but it takes balls.",funny
I miss the days when they’d just shoot each other.,funny
They don't keep score. They settle them.,funny
Wait till they hear about pickleball,funny
"If you watch “Gone With the Wind” with red glasses, the South wins.",funny
He’s still orange.,funny
"""I took them off once, and the unfiltered reality nearly killed me.""",funny
This is the weirdest jury selection process I've ever gone through!,funny
That's it.  We're leaving Texas.,funny
Casting Brad Pitt in the lead was probably a mistake.,funny
Here's something we should be able to agree on: the movie is over.”,funny
"I like the movie, but why are so many people cheering for the dictator?",funny
So how do you like Austin?,funny
Partisanship is good for box office.”,funny
We've gotta move out of Florida.,funny
"Your lack of a mind, body, and soul is exactly what this corporation is looking for",funny
I've been asked to fill you in.,funny
Transparency is very important to this company.,funny
And your pronouns are?,funny
Dr. Emoji will see you now.,funny
Are you applying for the “walk” or “don’t walk” position?,funny
Of course I remember you!,funny
I like the idea but we really need to flesh it out.,funny
"Hangman is just a job, I’ looking for a career",funny
I’ll fill you in later.,funny
We are looking for someone who is a little more well-rounded,funny
"For God's sake, Laura. Put on a triangle.",funny
"Actually, I was hoping to address the elephant in the room!",funny
Show a little leg. They go wild.,funny
Just picture them in their underwear. And in cages.,funny
I'd lead with the Zebra joke.,funny
"Kill the messenger is just a saying, Larry",funny
Dinner theater,funny
I really hate when I get the speaking slot just before lunch.,funny
"""They never miss a poetry feeding.""",funny
Try not to stumble.,funny
Thanks for stepping up to the plate.,funny
Just don't break a leg.,funny
Give them something they can really sink their teeth into.,funny
Remember. High Energy. You’re the only thing standing between them and lunch,funny
Speak as if your life depends on it,funny
It's pride month.,funny
"Watch out, keep to the script or you’ll literally be eaten alive!",funny
I think I'll wait for you in the car.,funny
"Fred, after this, they're throwing us a 'meet and greet' luncheon.",funny
"Trust me, it can't go any worse for you than the last guy.",funny
It's probably just a phase.,funny
Look at that a vacuum I'm not afraid of.,funny
"I completely understand the physics of black holes, but I still wonder if that’s where squirrels go at night.",funny
I don’t know whether to howl or to question the meaning of life.,funny
"Okay, now you did it...",funny
"Yeah, that was me. I have greenhouse gas.",funny
"Have 8 billion kids”, they said. “They’ll look after you in your old age”, they said",funny
She used to think I was the center of the universe.,funny
Before Copernicus I was at the center of it all,funny
I think I’m bipolar.,funny
"Oh yeah, well I said it was ""Last Call"" 20 years ago & no one listened to me!",funny
The drinks are good but there’s no atmosphere.,funny
So what if I’m in the perfect position to harbor life? Maybe I wanted a career.,funny
"When I dry out, they complain about the droughts. When I drink, they complain about the floods. You can't win with these people!",funny
"Another double please, I’m having a global crisis over here!",funny
Before we get married I should tell you I have a woodpecker.,funny
"Margie, I don’t care if your roots are showing, you’re beautiful!”!",funny
"Why can't you find anything to wear? Did you look in your trunk?""",funny
You won’t believe how long it took me to tie this.,funny
I look shady without it,funny
My arborist doesn't know how to do a bough tie.,funny
"You know how everybody ignores Arbor Day? Well, that's about to change.",funny
Fall is coming. It helps me feel less naked.,funny
I hope I’m not overdressed but I thought I’d go out on a limb,funny
I like it better than the yellow ribbon. What do you think?,funny
Too sappy?,funny
"My wife says I’m too vanilla. Like, what does that even mean?",funny
My mom...she's a Dairy Queen,funny
"I'm sure, doc.  I know when I'm licked.",funny
You try to perform when she calls you Mr. Softee,funny
"Doc, I don’t last very long",funny
I'm not the sort of person you can warm up to.,funny
My first mistake was moving to Phoenix.,funny
"Johnson, nobody says 'Holy Mackerel' anymore.",funny
My deep sea diver is working remotely today.”,funny
"In light of my promotion, I'd like to discuss a bigger office.",funny
Let me float a different idea.,funny
Which one of you just said the numbers look fishy?,funny
It's a think tank.,funny
You know darn well why I don't show up on Fridays.,funny
What about the liquid assets?,funny
I think you're on mute,funny
Sorry Frank but I find the phrase ‘Like a fish out of water’ highly offensive in this day and age,funny
"As you can see, Helen, my current situation does not allow me to do that deep dive you're requesting.",funny
"Trust me, I know. They’ll go for it hook, line and sinker!",funny
It's from Fisher Price Waterhouse.,funny
"It’s the latest thing, cribtocurrency.",funny
This set is from the Trump collection. Behind bars and money just out of reach.,funny
Are you sure the sonogram showed we're having a capitalist?,funny
Are you sure we're having a capitalist?,funny
"It will work, I promise.  Mine had planets, and I'm completely spaced out.",funny
"You don't want us raising a caring, loving, curious, well-adjusted SOCIALIST, do you?",funny
I want our child to grasp the concept of a suspended debt ceiling,funny
Do you ever wonder if you’re in the experiment or the control?,somewhat_funny
We’re gonna need a great white.,somewhat_funny
"Long story short, I ate all the little fish, and here I am.",somewhat_funny
I don’t suppose working through lunch once in a while will be a problem for you?,somewhat_funny
All the people look like ants.,somewhat_funny
"My god, he's a Münster..",somewhat_funny
Stop-you're waking up the dead.,somewhat_funny
We need to think outside the bowl.,somewhat_funny
'I'm better with offshore accounts.,somewhat_funny
I started at the bottom of the pond.,somewhat_funny
Better get in line - the buffet is filling up.,somewhat_funny
First order of business: no flush toilets in the building.,somewhat_funny
"Wow, from here,they all look like…tiny people",somewhat_funny
"Yeah, it’s big, but that’s just the tip of the Jarlsberg.",somewhat_funny
So…you feel two-dimensional?,somewhat_funny
"I'm telling you, that dress is gold!",somewhat_funny
My wife says I'm too vanilla.,somewhat_funny
"Within two years, I guarantee you’ll be making stick figures.",somewhat_funny
I'd like to see more of you tomorrow.,somewhat_funny
Is the room spinning or is it me?,somewhat_funny
I got my start on Shark Tank,somewhat_funny
At least he’s not manspreading.,somewhat_funny
where is Waldo?,somewhat_funny
Sometimes I feel like people use me for their own pleasure,somewhat_funny
"It would be impressive, but you got the placebo",somewhat_funny
I’ve calculated the end of the world! Turns out it was 7 years ago.,somewhat_funny
"Of course I’m grateful, but I sold my soul too cheaply.",somewhat_funny
I got tired of living on salad.,somewhat_funny
"Yes, we do have a dress code. Why do you ask?",somewhat_funny
PLEASE let’s not make eye contact.,somewhat_funny
We're looking for someone a little more detail-oriented.,somewhat_funny
Could you keep it down? You're killin' me up here!,somewhat_funny
They look like ants down there and up here too?,somewhat_funny
Where do you see yourself in one hundred and fifty years?,somewhat_funny
Know anything else besides 'Highway To Hell'?,somewhat_funny
The water levels rising is the least of my concerns!,somewhat_funny
and there she was...Colby Dick,somewhat_funny
"I’m sorry, I just assumed you were non-binary.",somewhat_funny
"As usual, I'm acutely concerned with the welfare of our offshore accounts",somewhat_funny
"Turn it down, your gonna wake up the dead!",somewhat_funny
When I adopt a highway I really adopt a highway.,somewhat_funny
"I play this with the missus, but it's harder to get through her wicket.",somewhat_funny
Let me put this into terms you can understand ‘  ¯\_(ツ)_/¯’,somewhat_funny
"I scream, but no one listens.",somewhat_funny
It was your job to check the weather.,somewhat_funny
How's it going with 'it's' and 'its'?,somewhat_funny
I've finally derived the formula for how much wood a woodchuck could chuck if a woodchuck could chuck wood.,somewhat_funny
Have you heard what’s going on with the Governor and cousin Mickey in Florida?,somewhat_funny
"Switch to a major key, will ya?",somewhat_funny
"It’s still Mr. Murdoch to you, not Rupert.",somewhat_funny
"If the locals eat there, it must be good.",somewhat_funny
Arn't you afraid you might stick out?,somewhat_funny
"I've got it, finally! Proof that Donald Trump has never made one true statement in his life.",somewhat_funny
"I’m so tired of telling people, “Hey! My eyes are down here!”",somewhat_funny
They’re too late — I got all the fries.,somewhat_funny
Wanna come over for dinner?,somewhat_funny
I warned you that hamsters are a gateway pet.,somewhat_funny
"Dude, learn a new tune-stop playing ""Stairway to Heaven"" to death.  Michael Steward, La Veta, CO",somewhat_funny
The answer seems to be somewhere in-between zero and infinity.,somewhat_funny
He's always bragged about riding the biggest horse.  Bet he regrets it now.,somewhat_funny
So we finally meet. The man who keeps showing up in my daughters drawings.,somewhat_funny
"Last night in bed she yelled out ""Ben!"" .  And then ""Jerry"".",somewhat_funny
Can’t be genetic- neither of my parents went bald.,somewhat_funny
"Alright, you called my bluff. I'm lost.",somewhat_funny
"It'll take a C-note, plus a note from your landlord, a note from your vet, and two personal references.",somewhat_funny
Since when did the Swiss have a navy?,somewhat_funny
"Act naturally, don't mention charcuterie"".",somewhat_funny
Can you turn off your antennae until we reach cruising altitude?,somewhat_funny
"Sorry, your pool pass has expired.",somewhat_funny
The people down below look like ants!!,somewhat_funny
Never realized you have such a long neck.,somewhat_funny
You can tell Jason I finally finished his homework!,somewhat_funny
"Here’s an idea, we charge a subscription fee then get the subscribers to come up with the content",somewhat_funny
"My pronoun is them, what’s yours?",somewhat_funny
What makes you think you’re qualified for this job?,somewhat_funny
They can't tell I'm wearing trunks.,somewhat_funny
"There was a time I called that the ""good life.""",somewhat_funny
I figured out how Elon decided on “X”.,somewhat_funny
"My God, everyone leaves the city on the 4th.",somewhat_funny
"I know all eyes will be on me as CEO, but I'm used to living in a fishbowl.",somewhat_funny
This emotional support jacket warms you in every way.,somewhat_funny
That's when my mom admitted that she'd been hoping for a cup.,somewhat_funny
Gross!  I never thought I'd have to sit for 6 hours near someone that supports colonization.,somewhat_funny
Our next speaker will discuss the benefits of becoming a vegetarian.,somewhat_funny
Just get it on board...,somewhat_funny
Can't you wait until we're inside the theater,somewhat_funny
Why? Because she left everything to me. That’s why!,somewhat_funny
I hate death metal!,somewhat_funny
We were looking more for a straw man.,somewhat_funny
Eat Prey Love,somewhat_funny
Uh-oh. I think I forgot to carry the one.,somewhat_funny
"Well, my mother is Neapolitan.",somewhat_funny
I always get extra room for my thorax,somewhat_funny
What are your preferred pronouns?,somewhat_funny
"I was looking straight at the moon and then it hit me, right in the eye!",somewhat_funny
I stopped drinking and then this climate change thing came up.,somewhat_funny
Don't tell me!,somewhat_funny
"You know that expression, ""It's so hot you could fry an egg on the sidewalk?""",somewhat_funny
I wish we could go back to rose colored.,somewhat_funny
"I identify as global. My pronouns are worldwide, universal and international.",somewhat_funny
I think the people in rose colored glasses are seeing a better film.,somewhat_funny
Stop with that infernal music.,somewhat_funny
"My vet told me there's a donut hole in our insurance, too.",somewhat_funny
We have to liquidate.,somewhat_funny
"So, what would you expect when you go out to see a movie in Florida?",somewhat_funny
For once I don’t feel like a fish out of water!,somewhat_funny
I can't take the heat,somewhat_funny
"So I says to him I says, ""Pluto!  You are not a planet!""  But does he listen?",somewhat_funny
"You know, when I said they looked like ants, I didn't mean to imply all ants looked alike!",somewhat_funny
"HEY!  Keep it down!  Oh, never mind. I didn't realize it was you.",somewhat_funny
"Yeah so, it turns out that the price of TaylorSwift tickets is in fact a tad high.",somewhat_funny
So get this—the guy threw it out BECAUSE it had flies!,somewhat_funny
Mobile banking is the future,somewhat_funny
"Yes, I'm over 21",somewhat_funny
"The good news is if you mess up, you won't live to regret it.",somewhat_funny
"Say, these seats are wonderfully sticky.",somewhat_funny
I may need you to co-sine.,somewhat_funny
I'm over the fly thing.,somewhat_funny
It’s just a typical bachelor pad.,somewhat_funny
"For the last time, you can’t go to the movies. It’s not safe!",somewhat_funny
At last! I’ve proven that my theory is wrong! I can finally retire!,somewhat_funny
I feel like you should know how this works by now.,somewhat_funny
"WE’RE under water, Trisha. Not ‘I’m under water!’",somewhat_funny
Maybe it wasn’t such a good idea to move to Texas,somewhat_funny
It was your idea to adopt a highway.,somewhat_funny
"You said “Move to Texas, we’ll have a better quality of life.”",somewhat_funny
Watch out for the speed trap in the kitchen.,somewhat_funny
What did you think they meant by lunch speaker,somewhat_funny
Hey! Keep the death metal down in there!,somewhat_funny
"I feel a little like Austin,Texas.",somewhat_funny
That Cowboy has a Wicket Shot!,somewhat_funny
Why do I always get seated next to a screaming human?,somewhat_funny
You could just ask her to dinner,somewhat_funny
"You know there's an app for that, right?",somewhat_funny
Death Metal loses a fan,somewhat_funny
They’re rescues from last week when it rained cats and dogs.,somewhat_funny
"Marge, you gotta see this!  I think I figured out how to cancel that free trial I signed up for.",somewhat_funny
Can I get more ice? Mine melted.,somewhat_funny
"So I checked the box for Extra Flies, hit PayPal, and boom! He was here is thirty minutes!",somewhat_funny
Can you just order some extra croutons with your Caesar and toss them in here?,somewhat_funny
Amateurs. Let's see them pull a perfect New York slice outa that barrel.,somewhat_funny
I’m actually lactose intolerant.,somewhat_funny
Have you heard of Scheherazade?,somewhat_funny
I still regret not getting sprinkles.,somewhat_funny
Puhlease don’t bug me on this flight.,somewhat_funny
Just waiting for some anchovies.,somewhat_funny
"Sir, we’ve been trying to reach you about your car’s extended warranty.",somewhat_funny
It's a Great White Sharp!,somewhat_funny
My horse is obsessed with it.,somewhat_funny
I worry that I'm just her flavor of the month.,somewhat_funny
I 'm guessing some people will be disappointed  with the ending.,somewhat_funny
". . . but all along I knew, inside me, that I was really a Dairy King!",somewhat_funny
Keep it up and I'll be Grateful when you're Dead !,somewhat_funny
I started this company with nothing more than a plastic fern and a few handfuls of colored rocks.,somewhat_funny
"so, let's talk about your weight loss issue",somewhat_funny
Actually I think we’ll just go with what you originally suggested.,somewhat_funny
I'm getting used to sitting in traffic.,somewhat_funny
"We get to see nudity, red glasses see violence.",somewhat_funny
"I mean, come on, do I look flat to you?",somewhat_funny
"According to the Pringle’s can, the fun shouldn’t stop.",somewhat_funny
"Mind your business -- I'm serenading someone else, today.",somewhat_funny
"more ice please, mine's melting",somewhat_funny
Looks like we'll need a reservation.,somewhat_funny
Maybe it's true. Maybe I am a big softie.,somewhat_funny
And I thought your umbrella was for the sun.,somewhat_funny
It's gonna be a lot harder to fetch.,somewhat_funny
"You have structure, but you lack substance.",somewhat_funny
And it came with a side of flies,somewhat_funny
Did you say Oedipal or edible?,somewhat_funny
I just want someone to love me for who I am. Even on the cold days.,somewhat_funny
The red lenses filter out all the feminism.,somewhat_funny
It's the tip of the Jarlsberg.,somewhat_funny
The locals always act like they own the place.,somewhat_funny
"So, if it rains cats and dogs you are fully prepared",somewhat_funny
Who here wants to be my co-chair?,somewhat_funny
"Yeah, Venus is hot, but she's way out of my orbit.",somewhat_funny
"Hey,  I’ll take a heatwave over a microwave any day.",somewhat_funny
"Long term, I hope to become an executive chair.",somewhat_funny
The people employed here eventually found their way out by working from home. It's all ours now!,somewhat_funny
"You look for the cheese, I'll look for the wine.",somewhat_funny
"Do you know anything other than ""Riders on the Storm?""",somewhat_funny
I guess we finally scared it off.,somewhat_funny
If I fall asleep during beverage service please order me a sugar water,somewhat_funny
I'm thinking we should add a bike lane.,somewhat_funny
It's locally sourced - trash to table.,somewhat_funny
Apparently the way it works is the lenses are polarized.,somewhat_funny
Give me a minute while I learn how to swim on Youtube.,somewhat_funny
"Alright then, where do YOU think our necks start?",somewhat_funny
Hey - cool it on the Coldplay! You're killing me here!,somewhat_funny
Those people down there look like.... err... never mind.,somewhat_funny
"Actually, we were looking for someone with more substance.",somewhat_funny
"Sure, the summers are hotter down here, but there's no state income tax.",somewhat_funny
I think it’s best we go our separate ways.,somewhat_funny
Let's think outside the bowl this time.,somewhat_funny
At this rate we’ll be gone before the movie starts,somewhat_funny
"The next time they ask, just say 'Undecided'""",somewhat_funny
Nobody really wants to be remembered as “Mister Softee”,somewhat_funny
"Oh, I just meant that everyone looks so insignif— um, organized. And, like, really strong.",somewhat_funny
I just feel like I'm going in circles.,somewhat_funny
I need the ladder again,somewhat_funny
They're from England.,somewhat_funny
"Addictive? Sure, but legal.",somewhat_funny
Would you PLEASE stop making that sawing noise with your legs?,somewhat_funny
We’re about to run over your family!!!,somewhat_funny
This isn't a 3D movie.,somewhat_funny
"So,I hear you’re the big cheese around here.",somewhat_funny
I heard it was gonna be a tough crowd,somewhat_funny
"Uh, yes. First time flyer. I'm a bit antsy.",somewhat_funny
"So, tell me about this fear of erasers...",somewhat_funny
"This is a complex job, so I hope there’s more to you than meets the eye.",somewhat_funny
"Oh, no! The Swiss navy!!!",somewhat_funny
Bait and switch. I’m telling you….it works.,somewhat_funny
I’m one of the nut trees in the Senate that thinks it’s more important to wear a tie than actually pass legislation that might help the American people.,somewhat_funny
Your guess is as good as mine!,somewhat_funny
"On the contrary, we value transparency.",somewhat_funny
"Ok, you right, it’s different from this perspective",somewhat_funny
Gunfights just haven't been the same since OSHA got involved.,somewhat_funny
If you get through this we're going to try you in IKEA.,somewhat_funny
I'm still trying to figure out how he turned $44 billion into X.,somewhat_funny
Cat got your tongue?,somewhat_funny
Just picture them in their underbrush.,somewhat_funny
"By my calculations, we'll need at least five large pizzas and a side of bread sticks.""",somewhat_funny
"thank you for letting us address your first diversity, equity and inclusion conference.",somewhat_funny
I'll be waiting for you right outside the stage door.,somewhat_funny
The first guy to stand up straight is the loser.,somewhat_funny
"Another English major, right?",somewhat_funny
Alright already.  I'll give you an easement to the bathroom.,somewhat_funny
"You haven’t started yet, have you? I know I said solve for Y, but I meant solve for X.",somewhat_funny
"So, do you have any other skills besides hangman?",somewhat_funny
I knew there was a reason why it was the cheapest apartment in Northern Ireland.,somewhat_funny
"It says here, the city is planning a new highway in this neighborhood",somewhat_funny
"If I sound like I'm underwater, I am.",somewhat_funny
"Ya know it could’ve been worse , lady………..…Atleast I’m not a baby",somewhat_funny
And that’s when I realized I wasn’t part of the control group.,somewhat_funny
"You clearly show backbone, but we’re looking for someone more well-rounded.",somewhat_funny
How about helping out a vet?,somewhat_funny
If you need help reaching the overhead compartment just let me know.,somewhat_funny
Just be yourself. It's what they came for.,somewhat_funny
More chalk.,somewhat_funny
I'm trying to impress the birches.,somewhat_funny
You are not exactly killing me softly.,somewhat_funny
They felt if they hired smaller lab assistants we could communicate better.,somewhat_funny
"The restroom was locked, and I really needed to go.",somewhat_funny
How do you know I'm from New York?,somewhat_funny
Remember when we could go outside in June without popping?,somewhat_funny
"Sir, this lane is for lap tops only.",somewhat_funny
"Go ahead, you have their attention.",somewhat_funny
Eureka! The exact sequence you need to dial to reach a human operator!,somewhat_funny
I've just proven that life IS meaningless!,somewhat_funny
Deer me. I'm not lyin'.,not_funny
"So, that is what scaled means!",not_funny
Who invited your relatives?,not_funny
Where are the Bitcoins?,not_funny
those gulls will eat anything and everything,not_funny
Do you know how to adjust this standing desk to sit?,not_funny
"Mind you, that rat put up one hell of a fight.",not_funny
