caption,mean,label
"Give me whisky, I can’t drink the water in my oceans, rivers, and lakes anymore.",1.197674418604651,not_funny
Please tell me how do I get off this planet.,1.0676691729323309,not_funny
'I'll have a Dark and Stormy,1.2278481012658229,not_funny
How many times do I gotta tell you this? IM HOT!,1.2304347826086957,not_funny
"Wow, this drink is out of this world!",1.105263157894737,not_funny
"So, when I told my doctor I wanted to talk about ‘the hurts of the world’, he just scratched his head.",1.0642201834862386,not_funny
Why the long face?,1.1338582677165354,not_funny
"So I end up screaming, ""I'm not flat! Open your eyes!"" And the crazy broad laughs, walks away like she knows something.",1.065040650406504,not_funny
"Tell me more that we share the same global circumference, defined by scale &  degrees of stupidity.",1.0961538461538465,not_funny
"I complain about my hot flashes and I'm told they're not real.  I just want to be heard, y'know?",1.1712328767123288,not_funny
"So anyway...every time I tell someone I feel hot, they tell me it's all in my head. Can you believe that?",1.1492537313432836,not_funny
You can't imagine the day I've had.,1.1796407185628743,not_funny
I'm feeling more and more blue every day.,1.2045454545454546,not_funny
Sometimes I feel like I'm just going in circles.,1.1975308641975309,not_funny
I feel terrible about it! The more I learn worse it seems. What can I do to stop burning people?,1.1239669421487604,not_funny
"Hey, ground control to Major Tom. I said no ice.",1.1203703703703705,not_funny
"I said ‘with ice!’” Saman Mojibi Santa Monica, Cali",1.1278195488721805,not_funny
Everyone keeps telling me that I'm the only one in the entire universe who gets hotter with age!,1.1567164179104477,not_funny
I'm getting low on ice!,1.2010582010582012,not_funny
"Don't know what is going on with me! I got the cold sweats but feel like I am burning up! I'm so bloated  that I'm sure I'm going to blow up! I can hardly catch my breath! But, on a more positive note, my doctor says I have nothing to worry about.",1.125,not_funny
Shoulders? They slowly disappeared under all the weight.,1.1031746031746033,not_funny
It’s just hot flash after hot flash!,1.148936170212766,not_funny
"Is it just me, or is everything not spinning",1.0454545454545454,not_funny
"Remember the world is your oyster. Bill Hill Encino, CA",1.125,not_funny
"Yo, I'm almost out of ice again.",1.1343283582089552,not_funny
"No ice? Of all the gin joints in all the towns in all the world, I walk into the one that's never heard of global warming!",1.1153846153846154,not_funny
Can I get some ice water? It's getting kinda warm in here.,1.1398601398601398,not_funny
Can I get a refill? I'm burning up over here.,1.1614906832298135,not_funny
"...and, keep 'em comin'!",1.1158536585365857,not_funny
"And to top it off, then I got mooned!",1.2941176470588236,not_funny
"So I told her, “Hey babe, quit trying to change me. I’m a single successful guy, and I owe it to myself to be free.”",1.0916666666666666,not_funny
"Hey Buddy, you mind helping me get this continent out of my eye?",1.1824817518248176,not_funny
Continental Breakfast.,1.293159609120521,not_funny
"Mr. Pope you think you have problems, let me tell you mine.",1.0952380952380951,not_funny
"Excuse me,may I have some more ice,please?",1.195945945945946,not_funny
"My glass is half empty, just like the heads of the climate deniers.",1.1798561151079137,not_funny
"Yeah, it's been all downhill for me since Atlas shrugged...",1.2287234042553192,not_funny
"And then she said, 'Well, just get out of the kitchen!'",1.2439024390243902,not_funny
Give me another one with extra ice.,1.1450381679389312,not_funny
"I just worry that if there were an ""Earth 2"", I'd probably be the last to know about it.",1.1612903225806452,not_funny
"Another shot of fireball, sir. I can already feel the burn as it goes down.",1.1304347826086956,not_funny
I come here for the grasshoppers because they're still green.,1.1619718309859155,not_funny
"Can I get some more ice, I'm a little overheated.",1.1401273885350318,not_funny
WHAT IN THE WORLD ARE THEY DOING TO ME,1.092436974789916,not_funny
"Everyone complains about the weight of the world on their shoulders, and yet they promise the world. Which is it?",1.1278195488721805,not_funny
"You’re so right! With Judy being a Flat-earther, our relationship was doomed from the start.",1.1,not_funny
Humans are not what the earth needs right now.,1.1603053435114503,not_funny
What do you mean you’re out of water?,1.1543624161073829,not_funny
"Ever since I contracted humans, it's like I'm some lost world, drowning my problems in a sea of melted dreams",1.1416666666666666,not_funny
I feel like the room is revolving.,1.1549295774647887,not_funny
No one understands me.  I have needs too.,1.1693548387096775,not_funny
It’s a small world.,1.088235294117647,not_funny
"...and that's not the worst of my problems - even though I'm getting hotter every day, I caught my wife, Venus, with Mars again.",1.1037037037037036,not_funny
"Just something to settle my Europe,please.",1.111888111888112,not_funny
I don't know why I got a negative performance review. Do I look like a Pluto to you?,1.1160714285714286,not_funny
Gorbachev had it easy.,1.1724137931034482,not_funny
I’m afraid all my ice melted.,1.1319444444444444,not_funny
It's that I'm burning up over it all & have no idea what to do about it!,1.1911764705882353,not_funny
"No matter who calls, I'm not here.",1.2600896860986548,not_funny
And then Atlas said I was getting too hot to handle.,1.1550387596899223,not_funny
Could I get a whole lot more fresh water than this?,1.1181102362204725,not_funny
"Hey barkeep, I've got the world under my shoulders!",1.0806451612903225,not_funny
This ice is melting so fast!,1.1101694915254237,not_funny
I'm here because people keep thinking I'm flat,1.2027027027027026,not_funny
Do you know what it is like to have the world's problems?,1.22,not_funny
Hi! You didn't recognize me. I used to be Western Europe.,1.123076923076923,not_funny
"You think you've got problems,let me tell you about the people living on me!",1.148148148148148,not_funny
"Excuse me, is this drink 71% water?",1.146341463414634,not_funny
You think you have problems? I'm constantly at war with myself.,1.074766355140187,not_funny
"Another round, please. I'm trying to get a brain freeze.",1.112781954887218,not_funny
Why can't you see my point?,1.2303664921465969,not_funny
"One disaster after another, and they say it's all in my head.",1.1842105263157894,not_funny
I could cry you a river.,1.1975308641975309,not_funny
I finally got my notice,1.12,not_funny
I'm in a me of trouble.,1.1746031746031746,not_funny
Mars told me I'm looking more like him every solar year.,1.1729323308270676,not_funny
Fill my glass up from my Mississippi.,1.164179104477612,not_funny
I'm not the aggressor here... I'm the victim.,1.100840336134454,not_funny
I’m telling you man I get the crap kicked out of me every day and I keep coming back for more. My analyst says I should push back more.,1.1339285714285714,not_funny
I feel like you're not really putting yourself in my shoes.,1.1487603305785123,not_funny
Wind was here? And Fire?!,1.164179104477612,not_funny
"I paid $16.00 for one drink, and now I feel like I'm spinning.",1.110091743119266,not_funny
"I feel like I'm spinning in circles, carrying the weight of the world on my shoulders.",1.1111111111111112,not_funny
"Earthquakes, and fires, and storms, oh my!",1.1964285714285714,not_funny
Could you please turn the heat down?,1.109375,not_funny
What's so great about Mars,1.184971098265896,not_funny
It's just so hard being bipolar.,1.248803827751196,not_funny
"No more for me, thanks, the room is starting to spin.",1.139344262295082,not_funny
"What do you mean, you don't have any ice either?",1.1261261261261262,not_funny
I just can't take it anymore.,1.1764705882352942,not_funny
"'Stop me if you've heard this one before""",1.205128205128205,not_funny
"Earthquakes, floods, hurricanes, tornados--what's it take to get these people off my back?",1.1147540983606556,not_funny
"If  I hear "" It's a small world"" one more time, I'm gonna burst.",1.2209302325581397,not_funny
This drink is heating me up.,1.1136363636363635,not_funny
"I mean, is anyone out there?",1.1935483870967742,not_funny
Easy for you to tell me to keep cool,1.1801242236024845,not_funny
"Excuse me... I vave been waiting for someone to notice me for a very long time. I'll have something dry, cool,and wet please.",1.1147540983606556,not_funny
"Lydia, oh! Lydia, say have you met Lydia.",1.150375939849624,not_funny
You listen. Why doesn't anyone else?,1.1386861313868613,not_funny
Stop me if I’m going in circles.,1.1958041958041958,not_funny
Ice? Can't remember the last time I had ice!,1.1631205673758864,not_funny
Nice atmosphere you got here.,1.2263157894736842,not_funny
"Water, water everywhere but not a drop to drink",1.1607142857142858,not_funny
I’ll know I’ve had too many once my head stops spinning.,1.1338582677165354,not_funny
"I need a drink, something “on the rocks”.",1.0775862068965518,not_funny
No one talks about hot flashes when you're young.,1.1366906474820144,not_funny
I have eight siblings that run circles around me.,1.119047619047619,not_funny
Can I get a little help here?,1.1166666666666667,not_funny
Even Father Time gets excused from hosting everyone's world of pain.,1.064,not_funny
Whata ya got for global warming?,1.1376811594202898,not_funny
Keep’em coming. I’m in a world of hurt right now.,1.25531914893617,not_funny
This beer is flat.,1.197080291970803,not_funny
Can I get half the booze but double the rocks?,1.178082191780822,not_funny
I didn't start drinking until the Anthropocene.,1.1507936507936507,not_funny
"So then,as a joke,I ordered the Baked Alaska.",1.2988929889298892,not_funny
What am I doing here? What am I doing here? Have you been reading the newspapers or watching CNN?,1.169934640522876,not_funny
"I tried the Marie Kondo method,but humans just don",1.20125786163522,not_funny
I don't know why all the other planets feel so distant.,1.1768707482993197,not_funny
Do you have anything for an infestation of bipeds?,1.1636363636363636,not_funny
Keep the climate change.,1.297945205479452,not_funny
"No, I'm drinking for 8,045,311,447.",1.1851851851851851,not_funny
"Set ‘em up Joe, I got a world a’ troubles.",1.105263157894737,not_funny
"Yes, a refill would mean the world to me!",1.0846153846153843,not_funny
Do you have decaffeinated dark matter?,1.1754385964912282,not_funny
"And on top of everything else, they broke the air conditioning.",1.1484375,not_funny
"I'm telling you, I've never anything land on the moon.",1.076335877862595,not_funny
No more hurricanes or fireballs-how about just a dark and stormy?,1.076271186440678,not_funny
I'll have another double wobble!,1.1065573770491803,not_funny
"Water, water everywhere and never a drop to drink""  Samuel Coleridge, 179",1.1338582677165354,not_funny
Five more years of this and then I’m retiring.,1.1023622047244095,not_funny
"...so then I say to my Boss, ""What's a Human?""",1.1700680272108843,not_funny
"Sorry, I have to go. I can't work remotely anymore.""",1.1544715447154472,not_funny
"After all I've done for them, they're making plans to leave me for Mars.",1.2157894736842103,not_funny
"So you think I had enough already, eh? Let me tell you something. I’m not flat, you know!",1.1798561151079137,not_funny
I need a stiff drink.  I'm having a meltdown.,1.234375,not_funny
"I'm really thirsty, Bob; line 'em up!",1.1353383458646618,not_funny
Could I get some Ice please? I need to cool down!,1.2393617021276595,not_funny
Can I have another shot?,1.1221374045801529,not_funny
"If Venus calls, tell her I’m not here.",1.2215909090909092,not_funny
I can put you together again,1.1031746031746033,not_funny
And… he won’t let me TOUCH the thermostat!,1.2512562814070352,not_funny
And don’t get me started on the hot flashes.,1.2,not_funny
Whatcha got for hot flashes?,1.0970149253731345,not_funny
"Yes, I'm parched and in five minutes I'll have a raging fever.",1.1142857142857143,not_funny
"Hey, my glaciers are melting over here. Where can I “drain my oceans”…",1.0909090909090908,not_funny
Yes I agree with you...it's metaphysically impossible. Yet here we are.,1.182608695652174,not_funny
"You think Rodney Dangerfield had it bad, I get zero respect!",1.09009009009009,not_funny
"This is the end, World",1.1129032258064515,not_funny
"Man, it’s hot out there!",1.219387755102041,not_funny
"Honest . . . to God, I was told I'd survive them/you lot too!",1.110236220472441,not_funny
"Every time I complain, ""It's so hot,"" some wiseass shouts ""How hot is it?"". I've run out of punchlines.",1.1666666666666667,not_funny
"I'm 4.5 billion years old, and you're still going to card me?!",1.2340425531914894,not_funny
I am aging too fast!,1.1162790697674418,not_funny
I told her my world revolves around her but she said she's more attracted to black holes.,1.1777777777777778,not_funny
I swear to you I’m old enough,1.2,not_funny
"The moon is always hanging around, pulling on me!",1.1962025316455696,not_funny
"Oh, boy...have I had a day!",1.176,not_funny
Give me a double.  I'm trying to forget what they have done to the planet,1.0991735537190082,not_funny
My moon just up and left me. I just don't feel like you understand the gravity of the situation.,1.1136363636363635,not_funny
So then I told her SHE was all wet and we haven't spoken since.,1.0423728813559323,not_funny
"I tell ya, this world is not what it’s cracked up to be",1.1575342465753424,not_funny
It is really hot in here or is it just me?,1.2260869565217392,not_funny
"Another glass of seawater, please. With extra ice cubes!",1.1603053435114503,not_funny
Stop me if you've heard this on.,1.0932203389830508,not_funny
I do not look like Charlie Brown.,1.0619469026548674,not_funny
Bad day?  Let me tell you about the year I’ve had.,1.111888111888112,not_funny
It's like having 8 billion ungrateful bed bugs.,1.2899628252788105,not_funny
"And how am I supposed to react, being treated thet way?",1.0854700854700854,not_funny
"I got together with that comet one time, like, a billion years ago and now it feels like they're all over me.",1.140939597315436,not_funny
And then it got even worse,1.0895522388059702,not_funny
"If it weren't for this place, I'd erupt a lot more often.",1.2180851063829787,not_funny
"Is it hotter than usual in here, or is it just me?",1.128,not_funny
"No matter what I do, the universe still gives me hell!",1.1025641025641026,not_funny
"Rollo, could you turn up the AC?",1.1181102362204725,not_funny
"Oh man, you will not believe the day I have had.",1.1688311688311688,not_funny
My ice is melting.,1.1575757575757577,not_funny
It’s like I’ve got the weight of a man on my shoulders.,1.2511415525114156,not_funny
Three human planet-killers walked into a bar.,1.1428571428571428,not_funny
Every time I turn around someone's asking 'What's wrong with the world?' How do you think I feel?,1.0598290598290598,not_funny
I just flew around the sun and boy are my arms tired.,1.1742424242424243,not_funny
And then Atlas shrugged,1.2652173913043478,not_funny
I've been reassured that it's just a common cold.,1.1360544217687074,not_funny
Last call?  Seriously?,1.134453781512605,not_funny
I don't want to hear the news,1.0827067669172932,not_funny
can i ask for more ice and less war please?,1.112781954887218,not_funny
"Those other guys are big, but when is everyone going to realize they're full of hot air?",1.136,not_funny
Can you recommend something that will cool me down?,1.1496598639455782,not_funny
You think you’ve got problems?  Welcome to my world!,1.2904411764705883,not_funny
I could use one more but I already came in spinning.,1.175,not_funny
Double magma. Neat.,1.1428571428571428,not_funny
Another Atlantic Ocean please!,1.2156862745098038,not_funny
What about me? Maybe I need help being grounded.,1.143884892086331,not_funny
"Everybody's yelling at me, 'Stop, I want to get off!'",1.15,not_funny
"Waiter, there’s a micro plastic in my drink",1.143939393939394,not_funny
Straight up. I'm already 71% water.,1.2796610169491525,not_funny
Can't I get at least one free drink on Earth Day?,1.109375,not_funny
Just neat... No water... I'm already 75% water.  No more water!,1.124087591240876,not_funny
Can I get a little more ice?,1.2112676056338028,not_funny
Just bring me the bottle,1.16793893129771,not_funny
"I'll always be a divided self - either hot on top and cold on bottom at the same time. or cold on top, hot on bottom.",1.1229508196721312,not_funny
Make my next water a triple.  I'm not back to 70% yet.,1.1261261261261262,not_funny
I went through this 65 million years ago. I don't think I can handle it a second time.,1.2056737588652482,not_funny
The Doc just told me I have 20 years to live.,1.1506849315068493,not_funny
What’s a World gotta do to get some service around here?,1.2358490566037736,not_funny
I’m gonna need some ice with this.,1.121212121212121,not_funny
I said I wanted my drink with ice and plenty of it!,1.128787878787879,not_funny
-I drink only to make humans seem interesting…,1.117117117117117,not_funny
I feel like I’m carrying the world on my shoulders.,1.1311475409836065,not_funny
Well it was either come here or go to hell in a handbasket.,1.1910828025477709,not_funny
May I have some ice?  I feel a bit warm.,1.234375,not_funny
"I’ll take another Angry Mother,  on the rocks. And make it a double this time.",1.1007751937984496,not_funny
Nobody listens but you.,1.0975609756097562,not_funny
Well wait til you hear this one!,1.1388888888888888,not_funny
Please no more plastic cups,1.261467889908257,not_funny
"I swear, Sammy. Two of these and I start to wobble.",1.262008733624454,not_funny
"If I am such a great planet, why are they trying so hard to get off me?!",1.2055555555555555,not_funny
And the worst of it is the hot flashes.,1.2741935483870968,not_funny
What’s in this drink? My head is spinning.”,1.1712328767123288,not_funny
"I was promised a spin off when 'As the World Turns' ended, but that never happened.",1.1868131868131868,not_funny
My therapist says I put too much weight on my shoulders.,1.1823899371069182,not_funny
Can you believe the weather?,1.2790697674418603,not_funny
Did you hear the one about the iceburg?,1.1590909090909092,not_funny
I need a bit more than an ice cold sex on the beach!,1.1631205673758864,not_funny
"Ya know, I think the world of you, but it’s not my problem!",1.1185185185185185,not_funny
I need more ice! I'm burning up...,1.140625,not_funny
Can I get an ice age?,1.229665071770335,not_funny
I feel like I can't stop spinning.,1.277966101694915,not_funny
"Everyone says, the world is crazy…stop the world I’m getting off. What about me? Can I get off?",1.079646017699115,not_funny
"Did I hear you sing "" Make The World Go Away "" ?",1.0909090909090908,not_funny
Do you have any dry and earthy red “whine” specials?,1.108108108108108,not_funny
Every year I feel more watered down.,1.1290322580645162,not_funny
"Extra ice, please. I’m burning up.",1.2023809523809523,not_funny
Do you have a glass? I’m already full of plastic.,1.202127659574468,not_funny
But Venus just says my problems are nothing compared to hers.,1.1933333333333334,not_funny
And then he said i was getting too close to Venus.,1.251063829787234,not_funny
"Oh Atlantis? My derm said it was suspicious, had it scraped.",1.2252747252747254,not_funny
"We’re drinkin’, my friend, to the end of a brief cosmological episode, made briefer, I might add, by your massively screwed up species, Joe.",1.177142857142857,not_funny
"God, it’s been a rough full rotation.”",1.208955223880597,not_funny
No more firewater.,1.1428571428571428,not_funny
Are those humans sent to hell or here?,1.1343283582089552,not_funny
"Gotta tell you,I’m really depressed",1.0756302521008403,not_funny
"And then she said, “You rock!”",1.1933701657458564,not_funny
"You had to ask, What on earth am I doing?",1.0952380952380951,not_funny
I don't have any ice!,1.0714285714285714,not_funny
How am I? You can't be serious!,1.0970873786407769,not_funny
I KNOW I look hot!,1.2258064516129032,not_funny
What in the world are you saying?,1.105263157894737,not_funny
"This world’s ‘Best Friend’? Al Gore every time!  But poor Al’s ‘Inconvenient Truth’ is like two teenagers with raging hormones trying to get it on; as long as ‘the old man’ rides shotgun on dates, they might just as well watch a movie!",1.1547619047619049,not_funny
...and now they expect me to return to the office as if nothing happened.,1.167741935483871,not_funny
Sure it’s bad but it’s even worse on Pluto.,1.185430463576159,not_funny
"It’s this barstool you should be asking, not me.",1.092436974789916,not_funny
They're destroying me! For real! In real time!,1.1363636363636365,not_funny
Earth to bartender!...When you ignore me it makes it makes my temperature rise!,1.1102941176470589,not_funny
"Every where I go, that's all I hear. ""Last call! Last call!""",1.2,not_funny
Does it have to be a Coke?,1.2067039106145252,not_funny
It’s called weltschmertz.,1.150375939849624,not_funny
"Doc I've been trying for years, but I just can't keep cool.",1.0740740740740742,not_funny
"People, am I right?",1.2964285714285717,not_funny
My universe doesn't understand me!,1.1726618705035972,not_funny
"Do you have any idea how emasculating it is to always be referred to as ""Mother Earth?'",1.2012987012987013,not_funny
And the worst of it?  The night sweats. I’ve never felt hotter!,1.0819672131147542,not_funny
Bring me a couple of coolers.,1.126984126984127,not_funny
I’m gonna stay here until things simmer down.,1.1323529411764706,not_funny
"I'm a glass half full kind of guy, but this is ridiculous.",1.2303370786516854,not_funny
Day after day I revolve around others - but what do *I* want?,1.1755725190839694,not_funny
I’m up all day and all night with these horrible hot flashes,1.137931034482759,not_funny
"I'll tell you Buddy, there's no way one shot of water is going to cool down this hot flash!""",1.1102941176470589,not_funny
I've been diagnosed as bipolar years ago,1.2384937238493725,not_funny
Kids! They never listen!,1.2166666666666666,not_funny
I need a drink. I'm hot.,1.1829268292682926,not_funny
You remember me? I know I’ve aged but underneath it’s the same old me.,1.1806451612903226,not_funny
Would you mind pouring this in a glass?  I've had enough plastic to last me a millennium.,1.1603053435114503,not_funny
"I glad I found you,  almost half the Earth is dry.",1.1847133757961783,not_funny
"Hey buddy, what does it take to get some ice over here?",1.1153846153846154,not_funny
"And now Antarctica won't allow any more colonoscopies""",1.181818181818182,not_funny
Look at me! I'm practically unrecognizable now.,1.119047619047619,not_funny
I just feel so flat,1.1428571428571428,not_funny
My best material and the jokes kept falling flat,1.1408450704225352,not_funny
It’s been another rough day in the galaxy!,1.1384615384615384,not_funny
And that's why I'm glad you didn't give me a straw for my drink.,1.1796407185628743,not_funny
I fell off the barstool again?!,1.1415929203539823,not_funny
It all started when I couldn't come up with a pronoun.,1.1428571428571428,not_funny
"Pardon me, is the room spinning or is it just me?",1.2209944751381216,not_funny
Now they're using my ice cap to chill their nightcaps,1.119047619047619,not_funny
I just keep going round and round.,1.20125786163522,not_funny
"I've tried wildfires, hurricanes, earthquakes...and I still can't get the humans to leave.",1.2303370786516854,not_funny
She turned out to be just another greenwasher,1.0769230769230769,not_funny
That moonshine sure has a way of sneaking up on me.,1.1768707482993197,not_funny
Can I pay my tab next orbit?,1.1343283582089552,not_funny
"Call me a hypochondriac, but it feels like I'm burning up",1.183431952662722,not_funny
"I want bottled, filtered distilled water, please!",1.0551181102362204,not_funny
So you say I look like I'm  carrying the world on my shoulders? What  if I got  no  shoulders...,1.0846153846153843,not_funny
Give me something to cool me down.,1.1229508196721312,not_funny
I've been indicted.  Who's left?,1.1487603305785123,not_funny
"and then she says to me ""it's the same thing day in and day out - all you do is rotate around the sun'",1.0973451327433628,not_funny
... and it felt like the end of the world.,1.1484375,not_funny
"Believe me, the glass isn't even half-full.",1.1297709923664123,not_funny
Where's the ice?,1.1694915254237288,not_funny
"And then I heard there was an earthquake, a fire and a flood.  Oh my!",1.0916030534351144,not_funny
"You tell me, what on earth's a guy to do?",1.1239669421487604,not_funny
"I can't help it, I start spinning every time I see a fat-bottomed girl.",1.137931034482759,not_funny
Save me !,1.1487603305785123,not_funny
"A big serving of whirled peas, please.",1.170731707317073,not_funny
"75% of my surface is water, but you would’nt believe how hard it is for me to get a drink!",1.1838235294117647,not_funny
I feel like I'm just burdened with shoulders.,1.0731707317073171,not_funny
I feel like my life just goes in circles.,1.1692307692307693,not_funny
"What do you mean, last call?",1.1811023622047243,not_funny
"I've always been a glass-half-full kinda guy, but I'll be damned -- something's changing.",1.0934579439252337,not_funny
Can I get a Hurricane chaser?,1.1610738255033557,not_funny
I can't feel my legs!,1.2474226804123711,not_funny
The wildfires were the final straw.,1.1690140845070425,not_funny
What do you mean your ice machine is broken?!,1.1642857142857144,not_funny
"The chemo’s been tough, but my geologist says I’m nearly hydrocarbon-free now.",1.1496062992125984,not_funny
You ever feel like you have the world on your shoulders?,1.0782608695652174,not_funny
It sure is hot out!,1.1258741258741258,not_funny
I guess I just have a lot on my continents.,1.1824817518248176,not_funny
Thanks using a glass. I’m sick of water bottles.,1.1619718309859155,not_funny
Why is it that so many conspiracy theories float around me? And most come from people who say I am flat!,1.0725806451612905,not_funny
Everyone wants to break the ice tonight--I don't have much left!,1.096774193548387,not_funny
"Pop, Set em up before I pop!",1.2468619246861925,not_funny
"I hate to complain, but I can’t seem to shake this fever.",1.1458333333333333,not_funny
"Man, why on Earth is it so hot?",1.092436974789916,not_funny
"See you again in 365 days, 6 hours and 9 minutes!",1.110236220472441,not_funny
"My wife thinks I'm heavy, but it's mostly water",1.1470588235294117,not_funny
It ain't easy being this hot!,1.125,not_funny
Keep em coming til I stop spinning.,1.1176470588235294,not_funny
I’ll try the latest fad please.  Fresh water.,1.115702479338843,not_funny
"I want to stop the world and get off, but I am the world.",1.1586206896551725,not_funny
"You think you had it bad. I had to deal with an ice age, and now global warming.",1.2078651685393258,not_funny
You'd better pour me a cold one.,1.2605042016806722,not_funny
Let me tell you about having a bad day!,1.1397058823529411,not_funny
The world is going to hell and nobody cares.  What do I do now?,1.1702127659574468,not_funny
Do you have any seasonal specials? I haven’t been around in a while.”,1.1185185185185185,not_funny
"And I said ""that's enough already"" !!",1.110236220472441,not_funny
"One corona ain't enough Jack, you better make it three.",1.0916030534351144,not_funny
"Hypothetically, if someone clogged your toilet, would you be mad or like cool and understanding about it?",1.1847133757961783,not_funny
Is there such a thing as a triple shot?,1.1219512195121952,not_funny
"Hey, I need more than one shot to adjust my attitude.",1.089430894308943,not_funny
"One more cup of oil, and let's call it a night.",1.1310344827586207,not_funny
She thinks my life revolves around hers.,1.2204301075268815,not_funny
"You think your life is boring, I spend the whole day going round and round.",1.1726618705035972,not_funny
When does the priest and the rabbi show up?,1.2413793103448276,not_funny
I could have been a Forever,1.1363636363636365,not_funny
"So she says to me ""take out the trash already"" so I says to her ""where do you expect me to take 145 trillion tons of trash?""",1.272300469483568,not_funny
The only flat thing I am is broke.,1.261061946902655,not_funny
"If the future calls, tell it I’m not here.",1.223529411764706,not_funny
"Hey Mac, please give me something cool.  I’m overheating.",1.1383647798742138,not_funny
"I mean it this time—tomorrow morning, I'm turning things around.",1.1891891891891893,not_funny
"If you get a new collar, you'd look just like the Pope!",1.1307692307692307,not_funny
"I revolve around so many people, yet all I have is the moon.",1.1567164179104477,not_funny
Cut me off if I order more boilermakers.,1.1267605633802815,not_funny
"Chris says there's no global warming.""",1.143939393939394,not_funny
"After a couple drinks, I’m suddenly spinning around and seeing stars. It’s like my life flashing before me.",1.0819672131147542,not_funny
Can i get the next one on the rocks?,1.1730769230769231,not_funny
I’m parched.,1.1428571428571428,not_funny
A priest and a rabbi walk into a bar...,1.1153846153846154,not_funny
What about a round for me?,1.222972972972973,not_funny
My life doesn't love me.,1.1602564102564104,not_funny
"The ice cubes in my drink keep melting, bartender!",1.1307692307692307,not_funny
I'm just saying it gets a little tiring just being at everyone's feet all day.,1.1428571428571428,not_funny
Could you turn up the a/c? I’m boiling.,1.1777777777777778,not_funny
"I swear, I’m the one that sat on that wall",1.1101694915254237,not_funny
"Well, excuse me for wanting to cool down a little.",1.179310344827586,not_funny
Even the Earth prefers no straw to paper straws.,1.195121951219512,not_funny
My big break came with a wall gig..and I might add with no help whatsoever from the kings men…,1.0847457627118644,not_funny
"Wait Atlas only holds up the stars,not the globe? THEN WHO’S UNDER MY BAR STOOL?",1.0964912280701755,not_funny
Got any ice?,1.1451612903225807,not_funny
"We used to hang out all the time, but ever since Wind and Fire got girlfriends I sit here drinking alone like a schmuck!",1.144,not_funny
No sun in the next one.,1.1472868217054264,not_funny
"Barkeep, another Thirsty Icecap!",1.1526717557251909,not_funny
Can I get my oyster shooters?,1.1258741258741258,not_funny
"My ice is all watery, can I get another round please?",1.1219512195121952,not_funny
"Excuse me, could I please get some ice?",1.1544117647058822,not_funny
Thanks to people like you the world is easier to deal with.,1.1282051282051282,not_funny
Believe you me; I'm in a world of hurt.,1.1349206349206349,not_funny
when the world has problems,1.0454545454545454,not_funny
Sorry to bother you again but the ice keeps melting.,1.1428571428571428,not_funny
If only Global Warming was all I had to worry about…,1.2468619246861925,not_funny
Why does everything revolve around me!,1.273615635179153,not_funny
"Everybody talks about the weather, but nobody does anything about it.",1.1987577639751552,not_funny
Do you ever feel like no one is listening?,1.1544117647058822,not_funny
"Do you have anything much, much stronger?",1.1363636363636365,not_funny
Atlas dropped me when I was a child!,1.1692307692307693,not_funny
"Thank for the water, I just came in to cool off a bit.",1.1323529411764706,not_funny
… and I’ve been in trouble with Gaia since she knows I won’t clean up my act.,1.128,not_funny
What?! That's nothing - I gotta worry about ASTERoids.,1.1952662721893492,not_funny
"Normally I’m on someone’s string, but it broke.",1.1342281879194631,not_funny
You forgot the dang ice!,1.1979166666666667,not_funny
Half empty or half full?,1.1162790697674418,not_funny
"Sure it's half-full, but half-full of gasoline.",1.0725806451612905,not_funny
What no ice? This is a joke right?,1.1111111111111112,not_funny
And then she said she was not worldly enough for me.,1.148936170212766,not_funny
What I really need is some ice.,1.17989417989418,not_funny
Why in the world do I remind you of Gorbachev?,1.2158273381294964,not_funny
I'm feeling the weight of the world.,1.1742424242424243,not_funny
"Give me more of the usual, Never mind the damage!",1.094017094017094,not_funny
"Believe it or not, I've got a world of problems.",1.2154696132596683,not_funny
"It’s not the heat, it’s the human idiocy!",1.21875,not_funny
"On top of that, they said I was flat! Can you believe this?",1.149122807017544,not_funny
"And now I'm ""cancelled"" because I flooded a couple islands down in the Carribean. Big deal! No one even knew they existed before! *heavy sigh* Sometimes I wish I could be sucked into a black hole.",1.165680473372781,not_funny
Don't know why I can't get a date. It's almost like I'm too hot.,1.136,not_funny
And then they said I was flat!,1.2071005917159765,not_funny
"Bartender, can I get something to cool me off?",1.1300813008130082,not_funny
"I'm telling you, it's flat. This beer is flat!",1.1176470588235294,not_funny
Everyone says I'm hotter than ever... so how come Venus keeps her distance?,1.1111111111111112,not_funny
"What do you mean, “How’s the world been treating you?“",1.2258064516129032,not_funny
Why should I care? I was here when your crowd came in the front door and I'll be here long after you go.,1.1544117647058822,not_funny
Both candidates are too old!,1.198895027624309,not_funny
"And then Venus said, I'm outta here!",1.125,not_funny
"The funny thing is, I'll be fine. They're the ones I'm worried about.",1.1129032258064515,not_funny
"If the world ends tonight, Sal, it drowns with drinks from every continent, okay?",1.078740157480315,not_funny
Don’t worry about drink size—I’m already polluted.,1.2862190812720848,not_funny
Do you all know that I'm burning up?,1.141025641025641,not_funny
"Hey, this tastes like water! Can't you see I don't need more of it?",1.0935251798561152,not_funny
I don't get no respect!,1.1092436974789917,not_funny
Now the Doc says I have greenhouse gas.,1.202247191011236,not_funny
